,DATE,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS,TRADE DETAILS
,DATE,TRADE DETAILS,TRADE DETAILS.1,TRADE DETAILS.2,TRADE DETAILS.3,TRADE DETAILS.4,TRADE DETAILS.5,TRADE DETAILS.6,TRADE DETAILS.7,TRADE DETAILS.8,TRADE DETAILS.9,TRADE DETAILS.10,TRADE DETAILS.11,TRADE DETAILS.12,TRADE DETAILS.13,TRADE DETAILS.14,TRADE DETAILS.15,TRADE DETAILS.16,TRADE DETAILS.17,TRADE DETAILS.18,TRADE DETAILS.19,TRADE DETAILS.20,TRADE DETAILS.21,TRADE DETAILS.22,TRADE DETAILS.23,TRADE DETAILS.24,TRADE DETAILS.25,TRADE DETAILS.26,TRADE DETAILS.27,TRADE DETAILS.28,TRADE DETAILS.29,TRADE DETAILS.30,TRADE DETAILS.31,TRADE DETAILS.32,TRADE DETAILS.33
0,"Jun. 30, 2014","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Colorado Avalanche Acquire:Daniel Brière · $4,000,000$4,000,000$4,000,000Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0",,,"Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0","Montreal Canadiens Acquire:Pierre-Alexandre Parenteau · $4,000,000$4,000,000$4,000,0002015 5th round pick (COL - #131 - Matthew Bradley)Sum: $4,000,000$4,000,000$4,000,000Change: $0Change: $0Change: $0"
1,"Jun. 29, 2014","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000","Edmonton Oilers Acquire:Teddy Purcell · $4,500,000$4,500,000$4,500,000Sum: $4,500,000$4,500,000$4,500,000Change: -$300,000Change: -$300,000Change: -$500,000",,,"Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000","Tampa Bay Lightning Acquire:Sam Gagner · $4,800,000$4,800,000$5,000,000Sum: $4,800,000$4,800,000$5,000,000Change: +$300,000Change: +$300,000Change: +$500,000"
2,"Jun. 29, 2014","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000","Anaheim Ducks Acquire:Nate Thompson · $1,600,000$1,600,000$1,600,000Sum: $1,600,000$1,600,000$1,600,000Change: +$1,600,000Change: +$1,600,000Change: +$1,600,000",,,"Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0","Tampa Bay Lightning Acquire:2015 4th round pick (ANA - #118 - Jonne Tammela)2015 7th round pick (ANA - #208 - Miroslav Svoboda)Sum: $0$0$0Change: -$1,600,000Change: -$1,600,000Change: $0"
3,"Jun. 29, 2014","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333","Arizona Coyotes Acquire:B.J. Crombeen · $1,150,000$1,150,000$1,150,000Sam Gagner ($1,600,000 retained - 33.3%) · $3,200,000$3,200,000$3,333,333Sum: $4,350,000$4,350,000$4,483,333Change: +$4,350,000Change: +$4,350,000Change: +$4,483,333",,,"Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333","Tampa Bay Lightning Acquire:2015 6th round pick (ARI - #153 - Kristian Oldham)Sum: $0$0$0Change: -$4,350,000Change: -$4,350,000Change: -$4,483,333"
