,DATE,TRADE DETAILS,TRADE DETAILS.1,TRADE DETAILS.2,TRADE DETAILS.3,TRADE DETAILS.4,TRADE DETAILS.5,TRADE DETAILS.6,TRADE DETAILS.7,TRADE DETAILS.8,TRADE DETAILS.9,TRADE DETAILS.10,TRADE DETAILS.11,TRADE DETAILS.12,TRADE DETAILS.13,TRADE DETAILS.14,TRADE DETAILS.15,TRADE DETAILS.16,TRADE DETAILS.17,TRADE DETAILS.18,TRADE DETAILS.19,TRADE DETAILS.20,TRADE DETAILS.21,TRADE DETAILS.22,TRADE DETAILS.23,TRADE DETAILS.24,TRADE DETAILS.25,TRADE DETAILS.26,TRADE DETAILS.27,TRADE DETAILS.28,TRADE DETAILS.29,TRADE DETAILS.30,TRADE DETAILS.31,TRADE DETAILS.32,TRADE DETAILS.33
0,"Jun. 27, 2012","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000","Calgary Flames Acquire:Dennis Wideman · $5,250,000$5,250,000$5,000,000Sum: $5,250,000$5,250,000$5,000,000Change: +$5,250,000Change: +$5,250,000Change: +$5,000,000",,,"Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0","Washington Capitals Acquire:Jordan Henry · $0$0$0 (Signing Rights)2013 5th round pick (CGY - #127 - Tucker Poolman)Sum: $0$0$0Change: -$5,250,000Change: -$5,250,000Change: $0"
1,"Jun. 23, 2012","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000","Philadelphia Flyers Acquire:Luke Schenn · $3,600,000$3,600,000$3,350,000Sum: $3,600,000$3,600,000$3,350,000Change: -$650,000Change: -$650,000Change: +$850,000",,,"Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000","Toronto Maple Leafs Acquire:James van Riemsdyk · $4,250,000$4,250,000$2,500,000Sum: $4,250,000$4,250,000$2,500,000Change: +$650,000Change: +$650,000Change: -$850,000"
2,"Jun. 23, 2012","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0","Boston Bruins Acquire:Michel Ouellet · $0$0$0 (Signing Rights)2012 5th round pick (TBL - #131 - Seth Griffith)Sum: $0$0$0Change: -$1,800,000Change: -$1,800,000Change: $0",,,"Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000","Tampa Bay Lightning Acquire:Benoit Pouliot · $1,800,000$1,800,000$1,800,000Sum: $1,800,000$1,800,000$1,800,000Change: +$1,800,000Change: +$1,800,000Change: +$1,800,000"
3,"Jun. 23, 2012",Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,Chicago Blackhawks Acquire:2013 4th round pick (SJS - #111 - Robin Norell)2012 7th round pick (TBL - #191 - Brandon Whitney)Sum: $0$0$0Change: $0Change: $0Change: $0,,,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0,San Jose Sharks Acquire:2012 4th round pick (CHI - #109 - Christophe Lalancette)Sum: $0$0$0Change: $0Change: $0Change: $0
